idClass,idStudent,score
176,9736,1.9
127,9736,1.81
39,9736,0.21
113,9737,0.13
120,9737,6.85
176,9737,5.87
127,9737,5.26
39,9737,4.11
113,9738,7.89
120,9738,4.19
176,9738,0.26
127,9738,5.06
39,9738,3.23
113,9739,9.67
120,9739,6.56
176,9739,8.93
127,9739,6.87
39,9739,7.96
113,9740,6.77
120,9740,2.21
176,9740,8.07
127,9740,3.27
39,9740,7.05
113,9741,2.71
120,9741,6.42
176,9741,7.12
127,9741,9.1
39,9741,8.81
113,9742,4.96
120,9742,4.53
176,9742,3.31
127,9742,1.49
39,9742,0.3
113,9743,5.23
120,9743,6.13
176,9743,4.26
127,9743,7.32
39,9743,8.45
113,9744,1.7
120,9744,8.61
176,9744,5.17
127,9744,1.11
39,9744,8.32
113,9745,7.88
120,9745,4.88
176,9745,3.85
127,9745,6.88
39,9745,2.16
113,9746,3.5
120,9746,0.15
176,9746,0.38
127,9746,4.79
39,9746,6.34
113,9747,5.49
120,9747,8.55
176,9747,7.36
127,9747,4.21
39,9747,7.41
113,9748,8.22
120,9748,9.9
176,9748,8.43
127,9748,0.85
39,9748,0.02
113,9749,3.82
120,9749,9.01
176,9749,3.44
127,9749,0.12
39,9749,1.08
113,9750,5.19
120,9750,2.86
176,9750,8.66
127,9750,3.35
39,9750,3.15
176,9751,6.52
127,9751,3.85
165,9751,0.3
179,9751,7.28
131,9751,0.99
176,9752,8.22
127,9752,4.56
165,9752,2.45
179,9752,2.91
131,9752,4.87
176,9753,4.43
127,9753,3.84
165,9753,1.89
179,9753,0.47
131,9753,3.41
176,9754,9.75
127,9754,5.2
165,9754,5.1
179,9754,8.39
131,9754,9.51
176,9755,6.29
127,9755,2.63
165,9755,2.22
179,9755,4.49
131,9755,8.44
176,9756,4.62
127,9756,0.56
165,9756,8.44
179,9756,1.96
131,9756,3.26
176,9757,8.22
127,9757,4.55
165,9757,0.32
179,9757,3.52
131,9757,5.54
176,9758,3.14
127,9758,7.69
165,9758,0.78
179,9758,1.98
131,9758,5.03
176,9759,8.68
127,9759,6.3
165,9759,2.3
179,9759,2.2
131,9759,6.18
176,9760,7.66
127,9760,2.77
165,9760,5.7
179,9760,9.14
131,9760,7.22
176,9761,0.24
127,9761,0.52
165,9761,6.91
179,9761,6.48
131,9761,8.62
176,9762,7.67
127,9762,5.34
165,9762,5.57
179,9762,5.27
131,9762,1.43
176,9763,3.94
127,9763,8.52
165,9763,3.28
179,9763,2.98
131,9763,9.48
176,9764,7.34
127,9764,3.9
165,9764,5.57
179,9764,1.04
131,9764,1.8
176,9765,8.11
127,9765,8.42
165,9765,5.7
179,9765,5.76
131,9765,8.82
176,9766,3.98
127,9766,4.19
165,9766,5.54
179,9766,1.56
131,9766,4.55
176,9767,8.12
127,9767,4.14
165,9767,9.92
179,9767,1.77
131,9767,2.35
176,9768,1.69
127,9768,8.49
165,9768,0.91
179,9768,0.08
131,9768,9.66
176,9769,5.58
127,9769,6.6
165,9769,8.23
179,9769,4.56
131,9769,9.51
176,9770,3.45
127,9770,2.36
165,9770,7.71
179,9770,8.93
131,9770,8.51
176,9771,1.15
127,9771,2.69
165,9771,3.32
179,9771,9.6
131,9771,0.5
176,9772,1.31
127,9772,8.39
165,9772,4.85
179,9772,7.32
131,9772,6.04
176,9773,7.49
127,9773,3.73
165,9773,4.52
179,9773,9.97
131,9773,8.52
176,9774,9.93
127,9774,6.62
165,9774,9.1
179,9774,1.46
131,9774,4.25
176,9775,7.04
127,9775,0.74
165,9775,4.02
179,9775,0.84
131,9775,9.22
176,9776,3.96
127,9776,5.59
165,9776,1.14
179,9776,8.08
131,9776,6.75
176,9777,1.2
127,9777,9.5
165,9777,6.79
179,9777,6.53
131,9777,8.41
176,9778,1.1
127,9778,7.67
165,9778,7.64
179,9778,2.07
131,9778,3.52
176,9779,6.78
127,9779,5.04
165,9779,4.36
179,9779,7.81
131,9779,0.13
176,9780,3.31
127,9780,5.66
165,9780,0.98
179,9780,4.13
131,9780,5.41
176,9781,4.48
127,9781,4.51
165,9781,3.29
179,9781,1.49
131,9781,1.33
176,9782,7.93
127,9782,9.99
165,9782,9.52
179,9782,5.87
131,9782,8.16
176,9783,3.06
127,9783,0.85
165,9783,7.9
179,9783,0.28
131,9783,2.91
176,9784,9.76
127,9784,7.66
165,9784,7.49
179,9784,9.51
131,9784,3.9
176,9785,1.08
127,9785,4.3
165,9785,6.28
179,9785,8.18
131,9785,3.88
176,9786,2.46
127,9786,0.92
165,9786,6.35
179,9786,8.42
131,9786,8.57
176,9787,3.88
127,9787,6.88
165,9787,3.91
179,9787,4.74
131,9787,0.93
176,9788,5.2
127,9788,1.53
165,9788,1.76
179,9788,8.88
131,9788,5.3
176,9789,2.65
127,9789,2.6
165,9789,3.75
179,9789,8.1
131,9789,1.58
176,9790,8.97
127,9790,9.44
165,9790,9.75
179,9790,1.85
131,9790,3.65
176,9791,7.1
127,9791,7.0
165,9791,3.21
179,9791,4.31
131,9791,4.22
176,9792,9.1
127,9792,6.24
165,9792,9.04
179,9792,1.77
131,9792,1.27
176,9793,8.79
127,9793,5.64
165,9793,1.5
179,9793,9.4
131,9793,9.88
176,9794,3.74
127,9794,8.86
165,9794,9.45
179,9794,6.58
131,9794,0.14
176,9795,5.31
127,9795,9.27
165,9795,2.59
179,9795,5.77
131,9795,5.61
176,9796,7.69
127,9796,3.78
165,9796,8.13
179,9796,9.74
131,9796,8.59
176,9797,1.9
127,9797,0.16
165,9797,0.84
179,9797,7.53
131,9797,4.19
176,9798,3.03
127,9798,1.93
165,9798,4.94
179,9798,9.79
131,9798,9.32
176,9799,8.52
127,9799,4.37
165,9799,2.25
179,9799,1.56
131,9799,3.16
176,9800,0.39
127,9800,1.22
165,9800,8.23
179,9800,1.51
131,9800,9.26
176,9801,2.18
127,9801,4.55
165,9801,4.81
179,9801,8.06
131,9801,4.3
176,9802,9.85
127,9802,2.07
165,9802,0.51
179,9802,6.1
131,9802,4.73
176,9803,5.75
127,9803,4.22
165,9803,8.75
179,9803,9.39
131,9803,3.28
176,9804,0.24
127,9804,1.25
165,9804,2.55
179,9804,3.78
131,9804,4.19
176,9805,2.97
127,9805,9.82
165,9805,8.37
179,9805,8.38
131,9805,0.69
176,9806,5.64
127,9806,4.53
165,9806,7.23
179,9806,3.76
131,9806,3.27
176,9807,8.66
127,9807,2.3
165,9807,9.7
179,9807,8.95
131,9807,4.09
176,9808,1.48
127,9808,7.13
165,9808,5.56
179,9808,5.25
131,9808,1.77
176,9809,6.87
127,9809,3.38
165,9809,2.44
179,9809,3.85
131,9809,7.6
176,9810,2.27
127,9810,1.9
165,9810,8.48
179,9810,4.11
131,9810,4.06
176,9811,3.87
127,9811,0.03
165,9811,8.74
179,9811,0.42
131,9811,2.19
176,9812,8.18
127,9812,9.68
165,9812,0.7
179,9812,2.12
131,9812,8.88
176,9813,3.24
127,9813,2.43
165,9813,0.82
179,9813,1.67
131,9813,0.12
176,9814,8.21
127,9814,3.99
165,9814,3.85
179,9814,5.57
131,9814,9.4
176,9815,0.25
127,9815,9.5
165,9815,3.05
179,9815,9.08
131,9815,0.48
176,9816,2.09
127,9816,1.88
165,9816,8.33
179,9816,2.67
131,9816,0.06
176,9817,9.68
127,9817,1.7
165,9817,6.13
179,9817,0.01
131,9817,9.57
176,9818,4.18
127,9818,8.47
165,9818,5.96
179,9818,3.01
131,9818,4.16
176,9819,0.84
127,9819,9.34
165,9819,3.74
179,9819,4.85
131,9819,4.68
176,9820,3.43
127,9820,1.86
165,9820,5.85
179,9820,4.95
131,9820,2.94
176,9821,7.53
127,9821,7.23
165,9821,8.8
179,9821,2.72
131,9821,7.12
176,9822,9.63
127,9822,5.92
165,9822,2.41
179,9822,5.59
131,9822,5.32
176,9823,4.07
127,9823,0.79
165,9823,2.21
179,9823,9.61
131,9823,1.36
176,9824,7.83
127,9824,0.85
165,9824,3.58
179,9824,5.17
131,9824,3.14
176,9825,9.73
127,9825,2.14
165,9825,8.48
179,9825,7.29
131,9825,3.71
176,9826,6.83
127,9826,6.23
165,9826,5.74
179,9826,4.41
131,9826,3.53
176,9827,7.33
127,9827,1.48
165,9827,5.86
179,9827,9.56
131,9827,2.93
176,9828,1.54
127,9828,8.62
165,9828,8.44
179,9828,9.11
131,9828,6.35
176,9829,2.86
127,9829,4.57
165,9829,0.72
179,9829,3.24
131,9829,5.15
176,9830,7.61
127,9830,5.88
165,9830,5.64
179,9830,8.81
131,9830,7.61
176,9831,1.96
127,9831,3.1
165,9831,3.65
179,9831,3.64
131,9831,1.61
176,9832,7.34
127,9832,3.9
165,9832,3.88
179,9832,2.71
131,9832,3.33
176,9833,1.18
127,9833,5.52
165,9833,7.85
179,9833,2.01
131,9833,5.22
176,9834,6.61
127,9834,2.99
165,9834,2.85
179,9834,0.34
131,9834,1.99
176,9835,3.3
127,9835,9.14
165,9835,8.65
179,9835,0.99
131,9835,6.3
176,9836,6.02
127,9836,5.05
165,9836,7.07
179,9836,1.59
131,9836,3.88
176,9837,7.32
127,9837,3.84
165,9837,1.95
179,9837,7.42
131,9837,6.87
176,9838,5.38
127,9838,6.6
165,9838,2.3
179,9838,5.22
131,9838,2.94
176,9839,1.5
127,9839,0.26
165,9839,1.66
179,9839,3.4
131,9839,10.0
176,9840,7.55
127,9840,7.57
165,9840,4.78
179,9840,7.28
131,9840,7.45
176,9841,6.78
127,9841,5.41
165,9841,9.96
179,9841,1.86
131,9841,2.92
176,9842,4.36
127,9842,7.5
165,9842,7.31
179,9842,3.7
131,9842,3.7
176,9843,7.54
127,9843,0.85
165,9843,8.77
179,9843,2.28
131,9843,5.83
176,9844,5.14
127,9844,1.92
165,9844,0.33
179,9844,9.27
131,9844,6.19
176,9845,6.73
127,9845,6.7
165,9845,5.4
179,9845,1.57
131,9845,9.38
176,9846,9.99
127,9846,7.09
165,9846,2.45
179,9846,8.36
131,9846,4.09
176,9847,9.51
127,9847,7.61
165,9847,5.06
179,9847,4.1
131,9847,4.66
176,9848,8.11
127,9848,3.29
165,9848,3.5
179,9848,7.4
131,9848,8.89
176,9849,0.75
127,9849,5.25
165,9849,3.27
179,9849,5.55
131,9849,1.44
176,9850,0.5
127,9850,7.99
165,9850,8.15
179,9850,4.62
131,9850,1.7
176,9851,5.01
127,9851,7.76
165,9851,2.05
179,9851,8.8
131,9851,6.45
176,9852,9.36
127,9852,2.4
165,9852,7.46
179,9852,5.67
131,9852,5.91
176,9853,3.33
127,9853,5.19
165,9853,9.08
179,9853,3.48
131,9853,6.51
176,9854,7.61
127,9854,3.04
165,9854,8.73
179,9854,7.6
131,9854,5.32
176,9855,5.13
127,9855,3.87
165,9855,1.7
179,9855,3.15
131,9855,0.56
176,9856,2.09
127,9856,0.4
165,9856,7.95
179,9856,9.28
131,9856,0.25
176,9857,7.57
127,9857,5.32
165,9857,2.1
179,9857,3.87
131,9857,2.76
176,9858,5.38
127,9858,0.2
165,9858,0.31
179,9858,8.27
131,9858,4.19
176,9859,7.16
127,9859,7.12
165,9859,1.17
179,9859,5.43
131,9859,9.12
176,9860,2.15
127,9860,4.37
165,9860,9.02
179,9860,6.05
131,9860,8.99
176,9861,9.99
127,9861,7.61
165,9861,8.3
179,9861,2.22
131,9861,8.04
176,9862,0.03
127,9862,2.13
165,9862,3.52
179,9862,3.63
131,9862,1.47
176,9863,0.02
127,9863,9.17
165,9863,7.67
179,9863,9.55
131,9863,6.06
176,9864,6.43
127,9864,9.08
165,9864,5.33
179,9864,4.62
131,9864,4.52
176,9865,9.36
127,9865,5.42
165,9865,1.4
179,9865,7.35
131,9865,6.44
176,9866,3.08
127,9866,7.27
165,9866,2.8
179,9866,8.37
131,9866,7.42
176,9867,6.21
127,9867,9.2
165,9867,9.26
179,9867,1.23
131,9867,8.94
176,9868,3.38
127,9868,3.57
165,9868,8.59
179,9868,1.61
131,9868,7.97
176,9869,8.22
127,9869,7.59
165,9869,3.45
179,9869,4.25
131,9869,3.61
176,9870,4.73
127,9870,9.48
165,9870,5.27
179,9870,6.41
131,9870,7.53
176,9871,6.69
127,9871,7.47
165,9871,4.05
179,9871,0.97
131,9871,1.83
176,9872,6.13
127,9872,8.21
165,9872,6.39
179,9872,5.09
131,9872,2.65
176,9873,2.68
127,9873,0.15
165,9873,2.91
179,9873,3.09
131,9873,9.01
176,9874,9.04
127,9874,8.89
165,9874,3.78
179,9874,6.66
131,9874,2.05
176,9875,5.53
127,9875,9.57
165,9875,4.89
179,9875,5.29
131,9875,2.3
176,9876,7.26
127,9876,2.28
165,9876,2.06
179,9876,1.72
131,9876,0.4
176,9877,1.6
127,9877,5.67
165,9877,4.62
179,9877,0.78
131,9877,1.32
176,9878,0.17
127,9878,2.56
165,9878,0.03
179,9878,4.99
131,9878,2.76
176,9879,6.53
127,9879,5.86
165,9879,5.9
179,9879,1.72
131,9879,6.31
176,9880,0.84
127,9880,4.82
165,9880,4.01
179,9880,9.44
131,9880,0.42
176,9881,1.42
127,9881,9.81
165,9881,1.16
179,9881,6.44
131,9881,1.26
176,9882,8.07
127,9882,6.36
165,9882,7.73
179,9882,6.96
131,9882,6.33
176,9883,0.91
127,9883,8.61
165,9883,6.19
179,9883,3.13
131,9883,3.42
176,9884,4.4
127,9884,4.35
165,9884,5.18
179,9884,0.62
131,9884,1.05
176,9885,5.97
127,9885,9.19
165,9885,3.26
179,9885,2.46
131,9885,5.41
176,9886,9.26
127,9886,3.59
165,9886,5.66
179,9886,7.87
131,9886,2.93
176,9887,9.62
127,9887,9.79
165,9887,9.02
179,9887,0.76
131,9887,6.62
176,9888,9.22
127,9888,5.59
165,9888,4.16
179,9888,7.49
131,9888,2.46
176,9889,5.89
127,9889,6.98
165,9889,4.62
179,9889,6.85
131,9889,6.27
176,9890,4.86
127,9890,3.5
165,9890,0.27
179,9890,2.89
131,9890,6.75
176,9891,1.51
127,9891,5.32
165,9891,9.18
179,9891,0.97
131,9891,6.19
176,9892,0.19
127,9892,6.76
165,9892,1.2
179,9892,1.21
131,9892,9.01
176,9893,1.34
127,9893,6.91
165,9893,9.56
179,9893,6.12
131,9893,9.79
176,9894,6.13
127,9894,9.31
165,9894,9.52
179,9894,8.78
131,9894,2.19
176,9895,7.17
127,9895,1.29
165,9895,1.1
179,9895,0.94
131,9895,7.23
176,9896,4.91
127,9896,3.0
165,9896,0.56
179,9896,7.35
131,9896,9.61
176,9897,1.88
127,9897,5.05
165,9897,9.24
179,9897,6.41
131,9897,0.88
176,9898,8.26
127,9898,1.46
165,9898,1.61
179,9898,5.63
131,9898,2.94
176,9899,1.19
127,9899,3.67
165,9899,1.33
179,9899,4.51
131,9899,7.13
176,9900,4.5
127,9900,5.89
165,9900,6.22
179,9900,1.35
131,9900,7.15
176,9901,6.05
127,9901,3.36
165,9901,0.19
179,9901,7.18
131,9901,8.42
176,9902,6.69
127,9902,0.76
165,9902,7.32
179,9902,3.75
131,9902,6.38
176,9903,3.85
127,9903,4.58
165,9903,1.48
179,9903,1.13
131,9903,8.15
176,9904,5.42
127,9904,3.41
165,9904,9.67
179,9904,9.0
131,9904,5.63
176,9905,6.74
127,9905,7.48
165,9905,5.87
179,9905,4.72
131,9905,6.49
176,9906,1.47
127,9906,6.59
165,9906,9.4
179,9906,2.44
131,9906,8.43
176,9907,4.16
127,9907,1.59
165,9907,7.52
179,9907,9.46
131,9907,1.85
176,9908,6.79
127,9908,3.11
165,9908,1.61
179,9908,2.45
131,9908,7.74
176,9909,2.72
127,9909,7.09
165,9909,1.79
179,9909,7.63
131,9909,7.75
176,9910,5.22
127,9910,3.27
165,9910,5.02
179,9910,0.51
131,9910,9.45
176,9911,3.37
127,9911,0.31
165,9911,8.11
179,9911,5.19
131,9911,3.95
176,9912,4.19
127,9912,9.07
165,9912,2.24
179,9912,1.11
131,9912,2.57
176,9913,2.24
127,9913,2.67
165,9913,9.26
179,9913,0.89
131,9913,0.45
176,9914,7.86
127,9914,2.99
165,9914,8.11
179,9914,1.72
131,9914,1.63
176,9915,2.44
127,9915,0.32
165,9915,2.91
179,9915,1.69
131,9915,4.99
176,9916,3.7
127,9916,1.19
165,9916,6.47
179,9916,4.12
131,9916,2.52
176,9917,0.52
127,9917,5.83
165,9917,9.68
179,9917,3.88
131,9917,6.42
176,9918,3.06
127,9918,9.37
165,9918,5.42
179,9918,2.9
131,9918,6.47
176,9919,1.49
127,9919,7.84
165,9919,9.05
179,9919,6.53
131,9919,8.85
176,9920,3.79
127,9920,2.85
165,9920,8.04
179,9920,8.48
131,9920,5.02
176,9921,2.56
127,9921,9.38
165,9921,2.33
179,9921,2.79
131,9921,5.24
176,9922,9.51
127,9922,6.09
165,9922,0.23
179,9922,4.43
131,9922,2.95
176,9923,2.61
127,9923,8.81
165,9923,7.43
179,9923,0.58
131,9923,5.83
176,9924,7.02
127,9924,8.39
165,9924,0.2
179,9924,2.34
131,9924,8.36
176,9925,6.71
127,9925,2.63
165,9925,8.34
179,9925,2.58
131,9925,3.69
176,9926,6.02
127,9926,6.82
165,9926,4.43
179,9926,6.99
131,9926,2.57
176,9927,8.47
127,9927,1.88
165,9927,6.26
179,9927,0.6
131,9927,2.69
176,9928,9.17
127,9928,0.89
165,9928,7.22
179,9928,7.63
131,9928,2.71
176,9929,5.47
127,9929,8.01
165,9929,1.12
179,9929,3.54
131,9929,7.07
176,9930,9.53
127,9930,0.77
165,9930,2.37
179,9930,8.77
131,9930,0.56
176,9931,4.99
127,9931,3.69
165,9931,9.15
179,9931,1.37
131,9931,3.27
176,9932,7.61
127,9932,2.99
165,9932,1.06
179,9932,8.4
131,9932,5.95
176,9933,0.18
127,9933,7.41
165,9933,1.92
179,9933,5.96
131,9933,1.03
176,9934,7.21
127,9934,6.64
165,9934,4.19
179,9934,3.61
131,9934,4.5
176,9935,8.21
127,9935,6.59
165,9935,8.39
179,9935,7.72
131,9935,1.45
176,9936,0.38
127,9936,4.92
165,9936,1.91
179,9936,9.89
131,9936,0.23
176,9937,4.57
127,9937,4.4
165,9937,1.65
179,9937,9.73
131,9937,0.23
176,9938,1.79
127,9938,0.36
165,9938,9.8
179,9938,5.4
131,9938,0.11
176,9939,8.93
127,9939,6.31
165,9939,2.5
179,9939,4.55
131,9939,5.65
176,9940,8.4
127,9940,1.05
165,9940,6.12
179,9940,0.61
131,9940,1.47
176,9941,3.25
127,9941,2.55
165,9941,6.93
179,9941,6.37
131,9941,4.77
176,9942,1.19
127,9942,4.23
165,9942,8.7
179,9942,3.96
131,9942,7.1
176,9943,8.08
127,9943,1.55
165,9943,1.22
179,9943,7.77
131,9943,1.23
176,9944,4.72
127,9944,5.38
165,9944,5.39
179,9944,3.89
131,9944,2.63
176,9945,8.68
127,9945,9.37
165,9945,9.81
179,9945,8.4
131,9945,7.16
176,9946,3.51
127,9946,2.87
165,9946,7.67
179,9946,6.69
131,9946,8.65
176,9947,8.9
127,9947,0.84
165,9947,4.79
179,9947,5.87
131,9947,0.92
176,9948,3.39
127,9948,8.78
165,9948,3.95
179,9948,7.72
131,9948,2.08
176,9949,4.44
127,9949,1.2
165,9949,9.34
179,9949,0.65
131,9949,1.25
176,9950,2.34
127,9950,3.59
165,9950,7.02
179,9950,3.08
131,9950,6.36
176,9951,8.38
127,9951,3.83
165,9951,2.13
179,9951,0.72
131,9951,9.63
176,9952,8.27
127,9952,4.11
165,9952,4.12
179,9952,9.06
131,9952,0.84
176,9953,2.02
127,9953,4.51
165,9953,6.19
179,9953,0.26
131,9953,1.56
176,9954,6.52
127,9954,0.17
165,9954,1.49
179,9954,2.33
131,9954,8.76
176,9955,6.0
127,9955,6.96
165,9955,7.06
179,9955,4.12
131,9955,5.51
176,9956,0.3
127,9956,6.29
165,9956,1.44
179,9956,0.31
131,9956,4.3
176,9957,8.29
127,9957,2.42
165,9957,2.35
179,9957,5.81
131,9957,9.25
176,9958,5.22
127,9958,0.71
165,9958,0.08
179,9958,8.87
131,9958,9.8
176,9959,3.24
127,9959,2.62
165,9959,1.33
179,9959,8.87
131,9959,3.4
176,9960,8.44
127,9960,7.5
165,9960,1.41
179,9960,9.2
131,9960,2.7
176,9961,5.7
127,9961,7.77
165,9961,3.44
179,9961,9.77
131,9961,6.68
176,9962,0.79
127,9962,9.2
165,9962,0.64
179,9962,7.48
131,9962,8.59
176,9963,8.28
127,9963,9.87
165,9963,5.28
179,9963,2.69
131,9963,0.7
176,9964,8.52
127,9964,3.52
165,9964,0.45
179,9964,4.88
131,9964,0.94
176,9965,1.21
127,9965,0.9
165,9965,5.28
179,9965,4.97
131,9965,5.4
176,9966,4.17
127,9966,5.22
165,9966,8.54
179,9966,4.89
131,9966,1.69
176,9967,0.11
127,9967,9.98
165,9967,2.51
179,9967,4.79
131,9967,5.61
176,9968,3.8
127,9968,1.78
165,9968,8.96
179,9968,5.77
131,9968,4.32
176,9969,0.92
127,9969,3.34
165,9969,9.18
179,9969,3.81
131,9969,9.7
176,9970,5.9
127,9970,6.55
165,9970,7.08
179,9970,4.63
131,9970,3.56
176,9971,6.63
127,9971,2.94
165,9971,5.27
179,9971,7.74
131,9971,1.74
176,9972,2.49
127,9972,5.52
165,9972,2.04
179,9972,7.18
131,9972,8.78
176,9973,4.89
127,9973,5.29
165,9973,6.33
179,9973,7.03
131,9973,5.26
176,9974,5.78
127,9974,9.81
165,9974,7.22
179,9974,9.32
131,9974,2.2
176,9975,8.62
127,9975,2.32
165,9975,2.97
179,9975,0.99
131,9975,1.19
176,9976,5.36
127,9976,0.43
165,9976,5.08
179,9976,8.56
131,9976,5.45
176,9977,7.58
127,9977,3.03
165,9977,9.35
179,9977,3.04
131,9977,2.2
176,9978,5.2
127,9978,9.64
165,9978,3.78
179,9978,7.73
131,9978,9.31
176,9979,2.51
127,9979,1.41
165,9979,8.81
179,9979,8.46
131,9979,0.93
176,9980,5.89
127,9980,8.47
165,9980,0.33
179,9980,1.92
131,9980,2.96
176,9981,7.35
127,9981,7.79
165,9981,2.03
179,9981,1.77
131,9981,9.87
176,9982,8.32
127,9982,2.77
165,9982,9.79
179,9982,5.95
131,9982,8.67
176,9983,0.04
127,9983,9.54
165,9983,2.31
179,9983,4.43
131,9983,2.75
176,9984,8.76
127,9984,5.15
165,9984,0.27
179,9984,8.21
131,9984,7.64
176,9985,1.34
127,9985,6.77
165,9985,8.85
179,9985,9.74
131,9985,5.86
176,9986,8.27
127,9986,3.99
165,9986,0.47
179,9986,9.57
131,9986,7.0
176,9987,7.48
127,9987,9.87
165,9987,0.25
179,9987,3.95
131,9987,4.54
176,9988,7.14
127,9988,3.9
165,9988,9.61
179,9988,9.5
131,9988,6.84
176,9989,3.84
127,9989,6.74
165,9989,3.53
179,9989,9.32
131,9989,5.77
176,9990,7.76
127,9990,1.48
165,9990,0.38
179,9990,3.75
131,9990,0.52
176,9991,1.51
127,9991,9.86
165,9991,3.23
179,9991,7.73
131,9991,9.83
176,9992,5.43
127,9992,4.44
165,9992,6.46
179,9992,8.8
131,9992,5.54
176,9993,6.73
127,9993,8.65
165,9993,0.01
179,9993,7.92
131,9993,1.15
176,9994,1.52
127,9994,3.42
165,9994,6.21
179,9994,0.29
131,9994,4.02
176,9995,9.84
127,9995,4.1
165,9995,5.86
179,9995,5.99
131,9995,7.96
176,9996,2.66
127,9996,5.65
165,9996,9.45
179,9996,6.01
131,9996,4.45
176,9997,3.16
127,9997,5.09
165,9997,4.43
179,9997,2.66
131,9997,7.49
176,9998,7.68
127,9998,2.38
165,9998,2.85
179,9998,7.63
131,9998,1.87
176,9999,8.25
127,9999,6.13
165,9999,6.44
179,9999,3.83
131,9999,2.15
176,10000,1.02
127,10000,2.54
165,10000,8.8
179,10000,0.93
131,10000,4.58
177,10001,5.0
178,10001,3.06
104,10001,2.76
51,10001,4.79
114,10001,4.48
177,10002,6.8
178,10002,5.05
104,10002,1.36
51,10002,9.98
114,10002,4.34
177,10003,3.75
178,10003,6.29
104,10003,7.34
51,10003,6.5
114,10003,0.38
177,10004,1.12
178,10004,9.93
104,10004,6.06
51,10004,5.48
114,10004,1.23
177,10005,8.23
178,10005,3.51
104,10005,8.98
51,10005,4.43
114,10005,8.38
177,10006,3.55
178,10006,2.46
104,10006,3.9
51,10006,4.97
114,10006,0.88
177,10007,4.05
178,10007,1.22
104,10007,2.59
51,10007,9.04
114,10007,8.44
177,10008,4.82
178,10008,1.92
104,10008,8.94
51,10008,2.92
114,10008,6.55
177,10009,7.8
178,10009,4.78
104,10009,6.73
51,10009,9.81
114,10009,2.62
177,10010,0.43
178,10010,9.57
104,10010,8.3
51,10010,3.12
114,10010,3.23
177,10011,8.41
178,10011,6.21
104,10011,0.58
51,10011,9.61
114,10011,2.26
177,10012,4.13
178,10012,6.19
104,10012,3.83
51,10012,3.99
114,10012,0.24
177,10013,6.06
178,10013,3.8
104,10013,1.75
51,10013,8.74
114,10013,1.28
177,10014,1.12
178,10014,9.07
104,10014,9.09
51,10014,5.15
114,10014,6.05
177,10015,0.59
178,10015,4.79
104,10015,2.6
51,10015,4.22
114,10015,2.97
177,10016,1.89
178,10016,4.48
104,10016,5.04
51,10016,1.57
114,10016,8.89
177,10017,6.58
178,10017,6.48
104,10017,6.2
51,10017,1.39
114,10017,4.1
177,10018,3.44
178,10018,9.83
104,10018,0.94
51,10018,9.51
114,10018,4.58
177,10019,0.12
178,10019,6.45
104,10019,3.26
51,10019,8.83
114,10019,0.33
177,10020,2.02
178,10020,0.93
104,10020,1.4
51,10020,2.56
114,10020,4.78
177,10021,4.08
178,10021,4.13
104,10021,5.4
51,10021,8.98
114,10021,6.18
177,10022,3.7
178,10022,8.01
104,10022,3.28
51,10022,7.17
114,10022,4.24
177,10023,9.86
178,10023,1.54
104,10023,5.76
51,10023,6.6
114,10023,0.4
177,10024,6.61
178,10024,8.14
104,10024,7.76
51,10024,9.31
114,10024,2.77
177,10025,0.46
178,10025,2.66
104,10025,8.3
51,10025,6.11
114,10025,3.57
177,10026,2.11
178,10026,7.38
104,10026,0.91
51,10026,3.28
114,10026,8.66
177,10027,1.25
178,10027,5.05
104,10027,3.17
51,10027,5.31
114,10027,2.87
177,10028,2.72
178,10028,3.03
104,10028,0.89
51,10028,3.11
114,10028,1.73
177,10029,8.54
178,10029,9.2
104,10029,3.96
51,10029,8.13
114,10029,2.06
177,10030,7.66
178,10030,4.13
104,10030,9.98
51,10030,8.15
114,10030,0.6
177,10031,9.65
178,10031,7.73
104,10031,2.87
51,10031,7.96
114,10031,7.35
177,10032,0.51
178,10032,1.65
104,10032,8.05
51,10032,7.12
114,10032,3.63
177,10033,8.23
178,10033,9.85
104,10033,6.21
51,10033,4.14
114,10033,5.54
177,10034,3.05
178,10034,1.55
104,10034,9.55
51,10034,2.05
114,10034,2.97
177,10035,8.25
178,10035,5.68
104,10035,6.46
51,10035,4.44
114,10035,1.58
177,10036,5.49
178,10036,9.8
104,10036,6.75
51,10036,7.38
114,10036,3.3
177,10037,7.74
178,10037,8.05
104,10037,3.3
51,10037,1.3
114,10037,2.83
177,10038,9.09
178,10038,0.66
104,10038,5.86
51,10038,5.34
114,10038,8.02
177,10039,4.37
178,10039,5.73
104,10039,7.98
51,10039,9.25
114,10039,9.58
177,10040,8.86
178,10040,4.86
104,10040,2.5
51,10040,8.92
114,10040,1.2
177,10041,2.54
178,10041,1.82
104,10041,0.04
51,10041,3.27
114,10041,8.69
177,10042,7.09
178,10042,9.88
104,10042,7.43
51,10042,2.67
114,10042,5.07
177,10043,6.11
178,10043,3.25
104,10043,8.55
51,10043,0.06
114,10043,9.45
177,10044,0.69
178,10044,2.22
104,10044,3.12
51,10044,6.6
114,10044,3.63
177,10045,0.88
178,10045,2.25
104,10045,9.72
51,10045,7.21
114,10045,0.22
177,10046,3.28
178,10046,3.17
104,10046,4.79
51,10046,8.28
114,10046,9.45
177,10047,4.78
